Primary_Religion,Urban.Rural,Travel_time_to_cities group,dist_popcenter group,dist_road group,MMD10
0,0,11,5,1,3
0,0,11,5,1,1
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,3
0,0,11,5,1,1
0,0,11,5,1,2
0,0,11,5,1,3
0,0,11,5,1,3
0,0,11,5,1,2
0,0,11,5,1,1
0,0,11,5,1,2
0,0,12,4,1,3
0,0,12,4,1,2
0,0,12,4,1,1
0,0,12,4,1,2
0,0,12,4,1,3
0,0,12,4,1,1
0,0,12,4,1,3
0,0,12,4,1,2
0,0,12,4,1,3
0,0,12,4,1,2
0,0,12,4,1,2
0,0,12,4,1,2
0,0,12,4,1,2
0,0,12,4,1,2
0,0,12,4,1,2
0,0,12,4,1,2
0,0,11,4,2,2
0,0,11,4,2,1
0,0,11,4,2,3
0,0,11,4,2,2
0,0,11,4,2,2
0,0,11,4,2,2
0,0,11,4,2,3
0,0,11,4,2,3
0,0,11,4,2,3
0,0,11,4,2,3
0,0,11,4,2,2
0,0,11,4,2,3
0,0,11,4,2,2
0,0,11,5,2,2
0,0,11,5,2,1
0,0,11,4,1,2
0,0,11,5,2,1
0,0,11,5,2,2
0,0,11,5,2,1
0,0,11,5,2,1
0,0,11,5,2,1
0,0,11,5,2,2
0,0,11,5,2,1
0,0,11,5,2,2
0,0,11,5,2,2
0,0,11,5,2,2
0,0,11,5,2,2
0,0,11,5,2,1
0,0,11,5,2,1
0,0,11,4,2,3
0,0,11,4,2,2
0,0,11,5,2,2
0,0,11,5,1,3
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,3
0,0,11,5,1,3
0,0,11,5,1,2
0,0,11,5,1,3
0,0,11,5,1,3
0,0,11,5,1,1
0,0,11,5,1,2
0,0,11,5,1,3
0,0,11,5,1,2
0,0,11,5,1,2
0,0,9,6,1,2
0,0,9,6,1,1
0,0,9,6,1,1
0,0,9,6,1,2
0,0,9,6,1,2
0,0,9,6,1,2
0,0,9,6,1,2
0,0,9,6,1,2
0,0,9,6,1,3
0,0,9,6,1,3
0,0,9,6,1,2
0,0,9,6,1,3
0,0,9,6,1,2
0,0,9,6,1,3
0,0,9,6,1,3
0,0,9,6,1,2
0,0,11,5,2,2
0,0,11,5,3,2
0,0,11,5,3,2
0,0,11,5,3,2
0,0,11,5,3,2
0,0,11,5,3,2
0,0,11,5,3,2
0,0,11,5,3,3
0,0,11,5,3,2
0,0,11,5,3,3
0,0,11,5,3,2
0,0,11,5,3,1
0,0,11,5,3,2
0,0,11,5,3,2
0,0,11,5,3,2
0,0,11,5,3,2
0,0,11,4,3,2
0,0,11,4,3,3
0,0,11,4,3,1
0,0,11,4,3,2
0,0,11,4,3,3
0,0,11,4,3,2
0,0,11,4,3,2
0,0,11,4,3,2
0,0,11,4,3,3
0,0,11,4,3,2
0,0,11,4,3,3
0,0,11,4,3,3
0,0,11,4,3,3
0,0,11,4,3,2
0,0,11,4,3,1
0,0,11,4,3,2
0,0,10,6,2,2
0,0,10,6,2,2
0,0,10,6,1,3
0,0,10,6,2,3
0,0,10,6,2,2
0,0,10,6,2,2
0,0,10,6,1,2
0,0,10,6,2,2
0,0,10,6,2,3
0,0,10,6,2,1
0,0,10,6,1,2
0,0,10,6,2,3
0,0,10,6,2,3
0,0,10,6,2,2
0,0,10,6,2,2
0,0,10,5,2,3
0,1,9,6,1,3
0,1,9,6,1,2
0,1,9,7,1,3
0,1,9,6,1,2
0,1,9,7,1,3
0,1,9,6,1,2
0,1,9,7,1,3
0,1,9,6,1,3
0,1,9,6,1,3
0,1,9,7,1,2
0,1,9,7,1,2
0,1,9,7,1,3
0,1,9,7,1,2
0,1,9,7,1,2
0,1,9,7,1,2
0,1,9,7,1,2
0,0,6,4,2,2
0,0,6,4,2,1
0,0,6,4,2,1
0,0,6,4,2,2
0,0,6,4,2,3
0,0,6,4,2,1
0,0,6,4,2,1
0,0,6,4,2,1
0,0,6,4,2,1
0,0,6,4,2,2
0,0,6,4,2,2
0,0,6,4,2,2
0,0,6,4,2,2
0,0,6,4,2,1
0,0,6,4,2,3
0,0,6,4,2,1
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,1
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,1
0,0,7,5,1,2
0,0,7,5,1,1
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,1
0,0,7,5,1,2
0,0,7,5,1,2
0,0,7,5,1,2
0,0,8,4,1,1
0,0,8,4,1,2
0,0,8,4,1,1
0,0,8,4,1,3
0,0,8,4,1,1
0,0,8,4,1,2
0,0,8,4,1,1
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,1
0,0,8,4,1,1
0,0,8,4,1,1
0,0,8,4,1,1
0,0,8,4,1,1
0,0,8,4,1,1
0,0,8,4,1,3
0,0,11,5,1,3
0,0,11,5,1,3
0,0,11,5,1,3
0,0,11,5,1,3
0,0,11,5,1,3
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,3
0,0,11,5,1,3
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,3
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,3
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,3
0,0,11,5,2,2
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,1
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,2
0,0,11,5,1,1
0,0,11,5,2,1
0,0,11,5,2,2
0,0,11,5,2,2
0,0,11,5,2,2
0,0,11,4,2,2
0,0,11,4,2,2
0,0,11,4,2,1
0,0,11,4,3,3
0,0,11,4,2,2
0,0,11,4,2,2
0,0,11,4,3,1
0,0,11,4,3,3
0,0,11,4,3,2
0,0,11,4,3,3
0,0,11,4,2,1
0,0,11,4,2,1
0,0,11,4,2,2
0,0,11,4,2,2
0,0,11,4,2,1
0,0,11,4,3,2
0,0,9,6,3,3
0,0,9,6,3,3
0,0,9,6,3,2
0,0,9,6,3,2
0,0,9,6,3,1
0,0,9,6,3,2
0,0,9,6,3,2
0,0,9,6,3,2
0,0,9,6,3,3
0,0,9,6,3,2
0,0,9,6,3,1
0,0,9,6,3,2
0,0,9,6,3,1
0,0,9,6,3,2
0,0,9,6,3,3
0,0,9,6,3,2
0,0,8,5,3,2
0,0,8,5,3,3
0,0,8,5,3,3
0,0,8,5,3,2
0,0,8,5,3,1
0,0,8,5,3,2
0,0,8,5,3,2
0,0,8,5,3,2
0,0,8,5,3,1
0,0,8,5,3,1
0,0,8,5,3,2
0,0,8,5,3,2
0,0,8,5,3,2
0,0,8,6,2,1
0,0,8,5,3,2
0,0,8,5,3,3
0,0,9,4,4,2
0,0,9,4,5,2
0,0,9,4,5,2
0,0,9,4,5,2
0,0,9,4,5,2
0,0,9,4,4,1
0,0,9,4,5,1
0,0,9,4,5,1
0,0,9,5,5,1
0,0,9,5,5,1
0,0,9,5,5,1
0,0,9,5,5,1
0,0,9,4,5,1
0,0,9,4,5,2
0,0,9,5,5,2
0,0,9,5,5,1
0,0,5,4,2,2
0,0,5,4,2,2
0,0,5,4,1,2
0,0,5,4,1,1
0,0,5,4,2,2
0,0,5,4,1,2
0,0,5,4,1,2
0,0,5,4,1,2
0,0,5,4,1,2
0,0,5,4,1,1
0,0,5,4,1,2
0,0,5,4,1,2
0,0,5,4,1,2
0,0,5,4,1,2
0,0,5,4,1,1
0,0,5,4,1,1
0,0,4,4,1,3
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,3
0,0,4,4,1,1
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,3
0,0,4,4,1,1
0,0,4,4,1,1
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,3
0,0,4,4,1,2
0,0,4,4,1,3
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,3
0,0,4,4,1,2
0,0,4,4,1,3
0,0,4,4,1,3
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,3,1,2
0,0,4,3,1,2
0,0,4,3,1,2
0,0,4,4,1,2
0,0,4,3,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,1
0,0,4,3,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,1
0,0,4,5,1,1
0,0,4,5,1,1
0,0,4,5,1,1
0,0,4,5,1,2
0,0,4,5,1,2
0,0,4,5,1,2
0,0,4,5,1,2
0,0,4,5,1,2
0,0,4,5,1,2
0,0,4,5,1,1
0,0,4,5,1,2
0,0,4,5,1,2
0,0,4,5,1,2
0,0,4,5,1,2
0,0,4,5,1,1
0,0,4,5,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,3
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,4,4,1,2
0,0,8,2,2,3
0,0,8,2,2,2
0,0,8,2,2,2
0,0,8,2,2,2
0,0,8,2,2,2
0,0,8,2,2,2
0,0,8,2,2,3
0,0,8,2,2,2
0,0,8,2,2,2
0,0,8,2,2,1
0,0,8,2,2,2
0,0,8,2,2,2
0,0,8,2,2,2
0,0,8,2,2,2
0,0,8,2,2,2
0,0,8,2,2,2
0,0,9,2,3,3
0,0,9,2,3,2
0,0,9,2,3,2
0,0,9,2,3,2
0,0,9,2,3,2
0,0,9,2,3,3
0,0,9,2,3,2
0,0,9,2,3,2
0,0,9,2,3,3
0,0,9,2,3,2
0,0,9,2,3,3
0,0,9,2,3,3
0,0,9,2,3,2
0,0,9,2,3,1
0,0,9,2,3,3
0,0,9,2,3,3
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,3
0,0,6,1,1,3
0,0,6,1,1,2
0,0,6,1,1,3
0,0,6,1,1,3
0,0,6,1,1,2
0,0,6,1,1,1
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,3
0,0,6,1,1,3
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,8,2,1,3
0,0,8,2,1,2
0,0,8,2,1,2
0,0,8,2,1,3
0,0,8,2,1,2
0,0,8,2,1,3
0,0,8,2,1,1
0,0,8,2,1,1
0,0,8,2,1,2
0,0,8,2,1,2
0,0,8,2,1,2
0,0,8,2,1,1
0,0,8,2,1,2
0,0,8,2,1,2
0,0,8,2,1,1
0,0,8,2,1,1
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,3
0,0,6,1,1,3
0,0,6,1,1,2
0,0,6,1,1,1
0,0,6,1,1,3
0,0,6,1,1,2
0,0,6,1,2,3
0,0,6,1,2,2
0,0,6,1,2,1
0,0,6,1,2,1
0,0,6,1,2,2
0,0,6,1,2,2
0,0,6,1,2,1
0,0,6,1,2,1
0,0,6,1,2,1
0,0,6,1,2,1
0,0,6,1,2,1
0,0,6,1,2,2
0,0,6,1,2,2
0,0,6,1,2,2
0,0,6,1,2,1
0,0,6,1,2,3
0,0,8,2,1,2
0,0,8,2,1,3
0,0,8,2,1,1
0,0,8,2,1,3
0,0,8,2,1,1
0,0,8,2,2,2
0,0,8,2,1,2
0,0,8,2,1,3
0,0,8,2,1,2
0,0,8,2,1,2
0,0,8,2,1,2
0,0,8,2,1,2
0,0,8,2,1,2
0,0,8,2,1,2
0,0,8,2,2,3
0,0,8,2,1,3
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,1
0,0,6,1,1,3
0,0,6,1,1,3
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,3
0,0,6,1,1,3
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,2
0,0,6,1,1,1
0,0,10,3,1,2
0,0,10,3,1,1
0,0,10,3,1,2
0,0,10,3,1,3
0,0,10,3,1,2
0,0,10,3,1,2
0,0,10,3,1,2
0,0,10,3,1,3
0,0,10,3,1,2
0,0,10,3,1,2
0,0,10,3,1,3
0,0,10,3,1,2
0,0,10,3,1,3
0,0,10,3,1,2
0,0,10,3,1,2
0,0,10,3,1,2
0,0,9,2,1,3
0,0,9,2,1,2
0,0,9,2,1,1
0,0,9,2,1,2
0,0,9,2,1,1
0,0,9,2,1,2
0,0,9,2,1,2
0,0,9,2,1,2
0,0,9,2,1,2
0,0,9,2,1,2
0,0,9,2,1,2
0,0,9,2,1,1
0,0,9,2,1,1
0,0,9,2,1,1
0,0,9,2,1,1
0,0,9,2,1,1
0,0,12,4,1,2
0,0,12,4,1,2
0,0,12,4,1,2
0,0,12,4,1,2
0,0,12,4,1,2
0,0,12,4,1,2
0,0,12,4,1,2
0,0,12,4,1,2
0,0,12,4,1,2
0,0,12,4,1,1
0,0,12,4,1,3
0,0,12,4,1,2
0,0,12,4,1,2
0,0,12,4,1,3
0,0,12,4,1,2
0,0,12,4,1,2
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,3
0,0,7,3,1,3
0,0,7,3,1,2
0,0,7,3,1,3
0,0,7,3,1,3
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,1
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,1
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,1
0,0,8,4,1,1
0,0,8,4,2,2
0,0,8,4,2,1
0,0,8,4,2,1
0,0,8,4,1,2
0,0,8,4,1,1
0,0,8,4,1,1
0,0,8,4,1,3
0,0,8,4,1,1
0,0,8,4,1,2
0,0,8,4,1,1
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,3
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,3
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,1
0,0,8,4,1,1
0,0,8,4,1,2
0,0,8,4,1,1
0,0,8,4,1,3
0,0,8,4,1,2
0,0,8,4,1,2
0,0,8,4,1,3
0,0,8,4,1,1
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,3
0,0,7,3,1,2
0,0,7,3,1,3
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,3
0,0,7,3,1,1
0,0,7,3,1,1
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,3
0,0,7,3,1,2
0,0,7,3,1,3
0,0,7,3,1,1
0,0,7,3,1,2
0,0,7,3,1,1
0,0,7,3,1,1
0,0,7,3,1,2
0,0,7,3,1,1
0,0,7,3,1,3
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,1
0,0,7,3,1,3
0,0,7,3,1,3
0,0,7,3,1,1
0,0,7,3,1,2
0,0,7,3,1,2
0,0,7,3,1,1
0,0,8,4,1,3
0,0,8,4,1,3
0,0,8,4,1,3
0,0,8,4,1,1
0,0,8,4,1,1
0,0,8,4,1,3
0,0,8,4,1,3
0,0,8,4,1,2
0,0,8,4,1,3
0,0,8,4,1,3
0,0,8,4,1,2
0,0,8,4,1,1
0,0,8,4,1,3
0,0,8,4,1,1
0,0,8,4,1,2
0,0,8,4,1,3
0,0,8,4,2,1
0,0,8,4,2,2
0,0,8,4,2,3
0,0,8,4,2,2
0,0,8,4,2,3
0,0,8,4,2,3
0,0,8,4,2,2
0,0,8,4,2,3
0,0,8,4,2,3
0,0,8,4,2,2
0,0,8,4,2,2
0,0,8,4,2,2
0,0,8,4,2,1
0,0,8,4,2,2
0,0,8,4,2,3
0,0,8,4,2,2
0,1,6,1,1,2
0,1,6,1,1,2
0,1,6,1,1,2
0,1,6,1,1,3
0,1,6,1,1,3
0,1,6,1,1,3
0,1,6,1,1,2
0,1,6,1,1,3
0,1,6,1,1,2
0,1,6,1,1,2
0,1,6,1,1,1
0,1,6,1,1,3
0,1,6,1,1,3
0,1,6,1,1,2
0,1,6,1,1,2
0,1,6,1,1,3
0,1,6,1,1,2
0,1,6,1,1,3
0,1,6,1,1,2
0,1,6,1,1,3
0,1,6,1,1,2
0,1,6,1,1,2
0,1,6,1,1,2
0,1,6,1,1,2
0,1,6,1,1,2
0,1,6,1,1,2
0,1,6,1,1,3
0,1,6,1,1,3
0,1,6,1,1,2
0,1,6,1,1,3
0,1,6,1,1,3
0,1,6,1,1,2
0,0,5,4,4,2
0,0,5,4,4,2
0,0,5,4,4,2
0,0,5,4,4,3
0,0,5,4,4,2
0,0,5,4,4,3
0,0,5,4,4,2
0,0,5,4,4,2
0,0,5,4,4,2
0,0,5,4,4,2
0,0,5,4,4,2
0,0,5,4,4,2
0,0,5,4,4,2
0,0,5,4,4,2
0,0,5,4,4,1
0,0,5,4,4,3
0,0,2,2,1,2
0,0,2,2,1,3
0,0,2,2,1,2
0,0,2,2,1,3
0,0,2,2,1,3
0,0,2,2,1,1
0,0,2,2,1,2
0,0,2,2,1,3
0,0,2,2,1,2
0,0,2,2,1,3
0,0,2,2,1,2
0,0,2,2,1,3
0,0,2,2,1,2
0,0,2,2,1,2
0,0,2,2,1,2
0,0,2,2,1,3
0,0,1,2,2,2
0,0,1,2,2,2
0,0,1,2,1,2
0,0,1,2,1,1
0,0,1,2,2,2
0,0,1,2,2,3
0,0,1,2,2,2
0,0,1,2,1,2
0,0,1,2,2,1
0,0,1,2,1,2
0,0,1,2,2,1
0,0,1,2,2,1
0,0,1,2,2,1
0,0,1,2,2,1
0,0,1,2,2,2
0,0,1,2,2,1
0,0,2,3,2,2
0,0,2,3,2,2
0,0,2,3,2,1
0,0,2,3,2,2
0,0,2,3,2,1
0,0,2,3,2,2
0,0,2,3,2,1
0,0,2,3,2,1
0,0,2,3,2,2
0,0,2,3,2,1
0,0,2,3,2,2
0,0,2,3,2,1
0,0,2,3,2,1
0,0,2,3,2,1
0,0,2,3,2,1
0,0,2,3,2,1
0,0,3,4,1,2
0,0,3,4,1,2
0,0,3,3,1,2
0,0,3,4,1,1
0,0,3,4,1,2
0,0,3,4,1,2
0,0,3,4,1,2
0,0,3,4,1,1
0,0,3,3,2,2
0,0,3,3,2,2
0,0,3,3,2,3
0,0,3,3,2,3
0,0,3,3,2,2
0,0,3,3,2,3
0,0,3,3,2,2
0,0,3,3,2,2
0,0,6,4,2,2
0,0,6,4,2,2
0,0,6,4,2,1
0,0,6,4,2,2
0,0,6,4,3,1
0,0,6,4,2,2
0,0,6,4,2,1
0,0,6,4,2,1
0,0,6,4,3,1
0,0,6,4,3,1
0,0,6,4,3,2
0,0,6,4,2,1
0,0,6,3,2,2
0,0,6,3,2,1
0,0,6,3,2,1
0,0,6,3,2,2
0,0,3,3,1,1
0,0,3,3,1,1
0,0,3,4,1,1
0,0,3,3,1,1
0,0,3,3,1,1
0,0,3,3,1,1
0,0,3,3,1,1
0,0,3,3,1,1
0,0,3,4,1,1
0,0,3,4,1,1
0,0,3,4,1,1
0,0,3,4,1,1
0,0,3,4,1,1
0,0,3,4,1,2
0,0,3,4,1,2
0,0,3,4,1,2
0,0,4,3,3,2
0,0,4,3,3,2
0,0,4,3,3,2
0,0,4,3,3,1
0,0,4,3,3,1
0,0,4,3,3,2
0,0,4,3,3,2
0,0,4,4,4,2
0,0,4,3,3,1
0,0,4,3,3,1
0,0,4,3,4,1
0,0,4,4,4,3
0,0,4,3,3,1
0,0,4,3,3,3
0,0,4,3,3,2
0,0,4,2,1,1
0,0,4,2,1,2
0,0,4,2,1,2
0,0,4,2,1,1
0,0,4,2,1,2
0,0,4,2,1,3
0,0,4,2,1,3
0,0,4,2,1,2
0,0,4,2,1,1
0,0,4,2,1,1
0,0,4,2,1,1
0,0,4,2,1,2
0,0,4,2,1,1
0,0,4,2,1,1
0,0,4,2,1,2
0,0,4,2,1,1
0,0,5,4,3,2
0,0,5,4,2,2
0,0,5,4,2,2
0,0,5,4,2,2
0,0,5,4,2,2
0,0,5,4,3,2
0,0,5,4,3,2
0,0,5,3,3,2
0,0,5,4,3,2
0,0,5,4,3,1
0,0,5,4,3,1
0,0,5,4,3,2
0,0,5,4,3,2
0,0,5,4,3,1
0,0,5,4,3,1
0,0,5,4,3,1
0,0,3,3,2,2
0,0,3,3,2,1
0,0,3,3,2,2
0,0,3,3,2,2
0,0,3,3,2,1
0,0,3,3,2,3
0,0,3,3,2,1
0,0,3,3,2,1
0,0,3,2,2,1
0,0,3,2,2,1
0,0,3,2,2,2
0,0,3,2,2,2
0,0,3,2,2,1
0,0,3,2,2,1
0,0,3,2,2,2
0,0,3,2,2,2
0,0,5,5,4,3
0,0,5,5,4,2
0,0,5,5,4,2
0,0,5,5,4,2
0,0,5,5,4,2
0,0,5,5,4,1
0,0,5,5,5,2
0,0,5,5,4,3
0,0,5,5,4,2
0,0,5,5,4,2
0,0,5,5,4,1
0,0,5,5,4,1
0,0,5,5,4,1
0,0,5,5,4,1
0,0,5,5,4,1
0,0,5,5,4,3
0,0,4,3,3,3
0,0,4,3,3,3
0,0,4,3,3,3
0,0,4,3,3,2
0,0,4,3,3,2
0,0,4,3,3,3
0,0,4,3,3,2
0,0,4,3,3,2
0,0,4,3,3,2
0,0,4,3,3,2
0,0,4,3,3,2
0,0,4,3,3,2
0,0,4,3,3,2
0,0,4,3,3,2
0,0,4,3,3,2
0,0,4,3,3,2
0,0,3,3,1,2
0,0,3,3,1,2
0,0,3,3,1,1
0,0,3,3,1,2
0,0,3,3,1,2
0,0,3,3,1,2
0,0,3,3,1,2
0,0,3,3,1,1
0,0,3,3,1,3
0,0,3,3,1,3
0,0,3,3,1,2
0,0,3,3,1,3
0,0,3,3,1,2
0,0,3,3,1,2
0,0,3,3,1,2
0,0,3,3,1,2
0,0,11,5,6,1
0,0,11,5,6,1
0,0,11,5,6,1
0,0,11,5,6,2
0,0,11,5,6,2
0,0,11,5,6,1
0,0,11,5,6,2
0,0,11,5,6,3
0,0,11,5,6,3
0,0,11,5,6,1
0,0,11,6,6,1
0,0,11,5,5,1
0,0,11,5,5,1
0,0,11,5,5,2
0,0,11,6,5,2
0,0,11,6,5,1
0,0,12,5,4,1
0,0,12,5,4,1
0,0,12,5,4,3
0,0,12,5,4,1
0,0,12,5,4,1
0,0,12,5,4,1
0,0,12,5,4,2
0,0,12,5,4,2
0,0,12,5,4,1
0,0,12,5,4,1
0,0,12,5,4,2
0,0,12,5,4,1
0,0,12,5,4,2
0,0,12,5,4,1
0,0,12,5,4,2
0,0,12,5,4,3
0,0,1,2,1,3
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,3
0,0,1,2,1,1
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,1
0,0,1,2,1,3
0,0,1,2,1,3
0,0,1,2,1,1
0,0,1,2,1,1
0,0,1,2,1,3
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,3
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,3
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,1
0,0,1,2,1,3
0,0,1,2,1,1
0,0,1,2,1,1
0,0,1,2,1,3
0,0,1,2,1,2
0,0,1,3,1,2
0,0,1,3,1,2
0,0,1,3,1,1
0,0,1,3,1,3
0,0,1,3,1,1
0,0,1,3,1,1
0,0,1,3,1,1
0,0,1,3,1,1
0,0,1,3,1,1
0,0,1,3,1,1
0,0,1,3,1,1
0,0,1,3,1,2
0,0,1,3,1,1
0,0,1,3,1,1
0,0,1,3,1,2
0,0,6,3,2,2
0,0,6,3,2,1
0,0,6,3,2,2
0,0,6,3,2,2
0,0,6,3,2,1
0,0,6,3,2,2
0,0,6,3,3,3
0,0,6,3,3,2
0,0,6,3,2,2
0,0,6,3,3,1
0,0,6,3,3,1
0,0,6,3,3,3
0,0,6,3,3,2
0,0,6,3,3,1
0,0,6,3,2,1
0,0,6,3,2,1
0,0,6,3,3,1
0,0,6,3,3,2
0,0,6,3,3,1
0,0,6,3,3,1
0,0,6,3,3,1
0,0,6,3,3,1
0,0,6,3,3,1
0,0,6,3,3,1
0,0,6,3,3,1
0,0,6,3,3,1
0,0,6,3,3,1
0,0,6,3,3,1
0,0,6,3,3,2
0,0,6,3,3,2
0,0,6,3,3,2
0,0,6,3,3,2
0,0,3,3,1,2
0,0,3,3,1,2
0,0,3,3,1,2
0,0,3,3,1,2
0,0,3,3,1,2
0,0,3,3,1,3
0,0,3,3,1,2
0,0,3,3,1,2
0,0,3,3,1,1
0,0,3,3,1,3
0,0,3,3,1,2
0,0,3,3,1,3
0,0,3,3,1,2
0,0,3,3,1,1
0,0,3,3,1,2
0,0,3,3,1,2
0,0,3,4,1,2
0,0,3,4,1,1
0,0,3,4,1,2
0,0,3,4,1,2
0,0,3,4,1,2
0,0,3,4,1,2
0,0,3,4,1,1
0,0,3,4,1,1
0,0,3,4,1,1
0,0,3,4,1,2
0,0,3,4,1,2
0,0,3,4,1,2
0,0,3,4,1,2
0,0,3,4,1,2
0,0,3,4,1,1
0,0,3,4,1,2
0,0,1,1,1,3
0,0,1,1,1,2
0,0,1,1,1,2
0,0,1,1,1,2
0,0,1,1,1,1
0,0,1,1,1,3
0,0,1,1,1,3
0,0,1,1,1,2
0,0,1,1,1,1
0,0,1,1,1,2
0,0,1,1,1,2
0,0,1,1,1,2
0,0,1,1,1,2
0,0,1,1,1,2
0,0,1,1,1,2
0,0,1,1,1,2
0,0,1,2,1,1
0,0,1,2,1,1
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,1
0,0,1,2,1,1
0,0,1,2,1,1
0,0,1,2,1,1
0,0,1,2,1,1
0,0,1,2,1,1
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,2
0,0,1,2,1,3
0,0,1,2,1,1
0,0,2,2,1,2
0,0,2,2,1,2
0,0,2,2,1,2
0,0,2,2,1,2
0,0,2,2,1,2
0,0,2,2,1,2
0,0,2,2,1,1
0,0,2,2,1,1
0,0,2,2,1,1
0,0,2,2,1,2
0,0,2,2,1,2
0,0,2,2,1,3
0,0,2,2,1,2
0,0,2,2,1,2
0,0,2,2,1,3
0,0,2,2,1,3
0,0,5,3,1,3
0,0,5,3,1,2
0,0,5,3,1,2
0,0,5,3,1,2
0,0,5,3,1,2
0,0,5,3,1,2
0,0,5,3,1,2
0,0,5,3,1,1
0,0,5,3,1,2
0,0,5,3,1,2
0,0,5,3,1,2
0,0,5,3,1,2
0,0,5,3,1,1
0,0,5,3,1,2
0,0,5,3,1,2
0,0,5,3,1,2
0,0,3,2,2,3
0,0,3,2,2,2
0,0,3,2,2,2
0,0,3,2,2,1
0,0,3,2,2,2
0,0,3,2,2,2
0,0,3,2,2,1
0,0,3,2,2,2
0,0,3,2,2,2
0,0,3,2,2,1
0,0,3,2,2,1
0,0,3,2,2,1
0,0,3,2,2,1
0,0,3,2,2,1
