HouseholdId,Our_HouseholdId,Cell_Coord_y_round,Cell_Coord_x_round,MDD21,MDD22,MDD23,MDD24,MDD25,MDD26,MDD27,MDD28,MDD29,MDD30,MMD10,Urban.Rural,fao1,fao2,fao3,fao4,fao5,fao6,fao7,fao8,fao9,fao10,fao11,fao12,FAO12,ISO3N,Primary_Religion,Percent_Primary_Religion,Percent_Christian,GDP_PPP_2015,GDP_PPP_2000,GDP_PPP_1990,Population_2015,Population_2000,Population_1990,Cell_Coord_x,Cell_Coord_y,PerCapita_GDP_2000,PerCapita_GDP_1990,ISO3C,Continent,World_Region,Travel_time_to_cities group,PerCapita_GDP_2015 group,dist_popcenter group,dist_road group
105084000000.0,1754,-12.5,33.83,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,6,454,0,92.5,92.5,9046678.785,4089081.189,3468106.565,8926.361772,5102.293016,3804.593065,33.79166667,-12.45833333,801.4202978999999,911.5578212000001,MWI,Africa,Eastern Africa,14,2,7,5
105084000000.0,1755,-12.5,33.83,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,4,454,0,92.5,92.5,9046678.785,4089081.189,3468106.565,8926.361772,5102.293016,3804.593065,33.79166667,-12.45833333,801.4202978999999,911.5578212000001,MWI,Africa,Eastern Africa,14,2,7,6
105084000000.0,1756,-12.5,33.83,1,1,0,0,1,0,0,1,1,0,2,0,1,1,1,1,1,1,0,1,1,1,0,1,10,454,0,92.5,92.5,9046678.785,4089081.189,3468106.565,8926.361772,5102.293016,3804.593065,33.79166667,-12.45833333,801.4202978999999,911.5578212000001,MWI,Africa,Eastern Africa,14,2,7,6
105084000000.0,1757,-12.5,33.83,1,1,0,0,1,1,0,0,1,0,2,0,1,1,1,1,0,0,0,1,0,1,1,1,8,454,0,92.5,92.5,9046678.785,4089081.189,3468106.565,8926.361772,5102.293016,3804.593065,33.79166667,-12.45833333,801.4202978999999,911.5578212000001,MWI,Africa,Eastern Africa,14,2,7,5
105084000000.0,1758,-12.5,33.83,1,1,0,0,1,0,1,0,1,0,2,0,1,1,1,1,0,0,0,0,0,1,0,1,6,454,0,92.5,92.5,9046678.785,4089081.189,3468106.565,8926.361772,5102.293016,3804.593065,33.79166667,-12.45833333,801.4202978999999,911.5578212000001,MWI,Africa,Eastern Africa,14,2,7,5
105093000000.0,1759,-11.33,33.58,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,6,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,1
105093000000.0,1760,-11.33,33.58,1,1,0,0,0,0,0,1,1,1,2,0,1,0,1,1,1,1,0,0,1,1,0,0,7,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,1
105093000000.0,1761,-11.33,33.58,1,1,1,0,1,1,0,1,1,1,3,0,1,0,1,1,0,1,0,1,1,1,1,1,9,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,1
105093000000.0,1762,-11.33,33.58,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,6,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,1
105093000000.0,1763,-11.33,33.58,1,1,0,0,1,0,0,1,1,1,2,0,1,1,1,1,1,1,0,1,1,1,0,1,10,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,2
105093000000.0,1764,-11.33,33.58,1,1,1,0,0,0,0,1,1,0,2,0,1,1,1,1,0,0,0,0,0,1,0,0,5,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,1
105093000000.0,1765,-11.33,33.58,1,1,1,0,1,1,0,1,1,1,3,0,1,1,1,1,1,1,0,1,1,1,1,1,11,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,1
105093000000.0,1766,-11.33,33.58,1,1,0,0,1,0,0,1,1,0,2,0,1,1,1,1,1,0,0,0,1,1,0,0,7,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,1
105093000000.0,1767,-11.33,33.58,1,1,1,1,1,1,0,1,1,1,3,0,1,0,1,1,1,1,1,1,1,1,1,0,10,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,2
105093000000.0,1768,-11.33,33.58,1,1,0,0,1,0,0,1,1,1,2,0,1,1,1,1,1,1,0,1,1,1,0,0,9,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,2
105093000000.0,1769,-11.33,33.58,1,1,0,0,1,0,0,1,1,1,2,0,1,1,1,1,1,1,0,1,1,1,0,0,9,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,2
105093000000.0,1770,-11.33,33.58,1,1,1,0,0,0,0,1,1,0,2,0,1,1,1,1,0,0,0,1,0,1,0,0,6,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,2
105093000000.0,1771,-11.33,33.58,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,4,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,2
105093000000.0,1772,-11.33,33.58,1,1,0,0,0,0,0,1,1,1,2,0,1,1,1,1,0,1,0,1,1,1,0,0,8,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,2
105093000000.0,1773,-11.33,33.58,1,1,0,0,0,0,0,1,1,1,2,0,1,0,1,1,0,1,0,1,1,1,0,0,7,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,2
105093000000.0,1774,-11.33,33.58,1,1,0,0,0,0,0,1,1,1,2,0,1,0,1,1,0,1,0,0,0,1,0,0,5,454,0,92.5,92.5,1539760.16,4260479.12,3613475.605,0.0,5621.389256,5109.159278,33.54166667,-11.29166667,757.9050171,707.2544441,MWI,Africa,Eastern Africa,9,0,5,2
105104000000.0,1791,-12.25,33.5,1,1,1,0,1,1,0,0,1,1,2,0,1,1,1,1,0,1,0,1,1,1,1,1,10,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,4,2
105104000000.0,1792,-12.25,33.5,1,1,1,0,0,0,0,0,1,1,2,0,1,1,1,1,0,1,0,1,0,1,0,0,7,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,4,2
105104000000.0,1793,-12.25,33.5,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,4,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,4,2
105104000000.0,1794,-12.25,33.5,1,1,1,0,1,0,0,0,1,1,2,0,1,1,1,1,1,1,0,1,1,1,0,1,10,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,5,3
105104000000.0,1795,-12.25,33.5,1,1,1,0,1,1,0,0,1,1,2,0,1,1,1,1,0,1,0,1,1,1,1,1,10,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,5,3
105104000000.0,1796,-12.25,33.5,1,1,1,0,1,0,0,0,1,1,2,0,1,1,1,1,1,1,0,1,1,1,0,0,9,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,5,3
105104000000.0,1797,-12.25,33.5,1,0,1,0,1,0,0,0,1,1,2,0,1,1,1,1,1,1,0,1,0,1,0,1,9,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,5,3
105104000000.0,1798,-12.25,33.5,1,1,1,1,1,1,0,0,1,1,3,0,1,1,1,1,0,1,1,1,1,1,1,1,11,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,5,3
105104000000.0,1799,-12.25,33.5,1,1,1,0,1,0,0,0,1,1,2,0,1,1,1,1,1,1,0,1,1,1,0,1,10,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,5,3
105104000000.0,1800,-12.25,33.5,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,6,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,5,3
105104000000.0,1801,-12.25,33.5,1,1,1,0,1,0,1,0,1,0,2,0,1,0,1,1,1,0,0,1,0,1,0,1,7,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,5,3
105104000000.0,1802,-12.25,33.5,1,1,1,1,1,1,1,0,1,0,3,0,1,1,1,1,1,0,1,1,0,1,1,1,10,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,5,3
105104000000.0,1803,-12.25,33.5,1,1,1,0,1,1,0,0,1,1,2,0,1,1,1,1,1,1,0,1,1,1,1,1,11,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,4,2
105104000000.0,1804,-12.25,33.5,1,1,0,1,1,0,0,0,1,0,2,0,1,1,1,1,1,0,1,1,1,1,0,1,10,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,4,2
105104000000.0,1805,-12.25,33.5,1,1,0,0,0,1,0,0,1,1,2,0,1,1,1,1,0,1,0,1,0,1,1,0,8,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,4,2
105104000000.0,1806,-12.25,33.5,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,6,454,0,92.5,92.5,11782003.39,5552642.781,4709409.057,9634.640261,5740.841722,4394.445096,33.45833333,-12.20833333,967.2175353,1071.673204,MWI,Africa,Eastern Africa,10,2,5,2
107320000000.0,1807,-11.42,34.0,1,1,0,1,1,1,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,12,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1808,-11.42,34.0,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,12,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1809,-11.42,34.0,1,1,1,0,1,1,1,1,1,0,3,1,1,1,1,1,0,1,0,1,1,1,1,1,10,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1810,-11.42,34.0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,7,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1811,-11.42,34.0,1,1,0,0,1,1,0,0,1,0,2,1,1,1,1,1,0,0,0,1,1,1,1,1,9,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1812,-11.42,34.0,1,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,12,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1813,-11.42,34.0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,9,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1814,-11.42,34.0,1,1,0,0,1,0,0,1,1,0,2,1,1,1,1,1,1,1,0,1,1,1,0,0,9,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1815,-11.42,34.0,1,0,0,0,1,1,0,1,1,0,2,1,1,1,0,1,1,0,0,1,1,1,1,0,8,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1816,-11.42,34.0,1,1,0,0,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,1,1,1,1,11,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1817,-11.42,34.0,1,1,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,12,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1818,-11.42,34.0,1,1,0,1,1,1,0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,12,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1819,-11.42,34.0,1,0,0,1,1,1,0,0,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,11,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1820,-11.42,34.0,1,1,0,1,1,1,0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,12,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1821,-11.42,34.0,1,0,0,0,1,1,0,1,1,0,2,1,1,1,0,1,1,1,0,1,1,1,1,0,9,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107320000000.0,1822,-11.42,34.0,1,1,1,0,1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,1,1,0,1,10,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107321000000.0,1823,-11.42,34.0,1,1,1,0,1,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,10,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,2,1
107321000000.0,1824,-11.42,34.0,1,1,1,0,1,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,0,0,9,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,2,1
107321000000.0,1825,-11.42,34.0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,8,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,2,1
107321000000.0,1826,-11.42,34.0,1,0,1,1,1,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,11,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107321000000.0,1827,-11.42,34.0,1,1,1,0,1,0,0,0,1,1,2,1,1,1,1,1,0,1,0,0,0,1,0,1,7,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107321000000.0,1828,-11.42,34.0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,6,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107321000000.0,1829,-11.42,34.0,1,1,1,0,1,0,1,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,10,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107321000000.0,1830,-11.42,34.0,1,1,1,0,1,0,0,0,1,1,2,1,1,1,1,1,0,1,0,1,1,1,0,1,9,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107321000000.0,1831,-11.42,34.0,1,1,0,1,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,11,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107321000000.0,1832,-11.42,34.0,1,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,12,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107321000000.0,1833,-11.42,34.0,1,1,0,0,1,1,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,11,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107321000000.0,1834,-11.42,34.0,1,1,0,0,1,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,10,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107321000000.0,1835,-11.42,34.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,6,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107321000000.0,1836,-11.42,34.0,1,1,0,0,1,0,0,1,1,0,2,1,1,1,1,1,0,0,0,1,0,1,0,1,7,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107321000000.0,1837,-11.42,34.0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,6,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107321000000.0,1838,-11.42,34.0,1,1,1,0,1,0,0,1,1,0,2,1,1,1,1,1,0,0,0,1,1,1,0,1,8,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107322000000.0,1839,-11.42,34.0,1,1,0,1,0,1,0,0,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,0,10,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107322000000.0,1840,-11.42,34.0,1,1,0,0,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,11,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107322000000.0,1841,-11.42,34.0,1,0,0,1,1,1,0,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,11,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107322000000.0,1842,-11.42,34.0,1,1,0,1,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,12,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107322000000.0,1843,-11.42,34.0,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,12,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107322000000.0,1844,-11.42,34.0,1,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,12,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107322000000.0,1845,-11.42,34.0,1,1,1,1,1,1,0,0,1,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,11,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107322000000.0,1846,-11.42,34.0,1,0,1,0,1,0,0,0,1,1,2,1,1,1,1,1,0,1,0,1,1,1,0,1,9,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107322000000.0,1847,-11.42,34.0,1,0,0,0,1,1,0,0,1,1,2,1,1,1,0,1,1,1,0,1,1,1,1,1,10,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107322000000.0,1848,-11.42,34.0,1,1,1,0,1,1,1,1,1,1,3,1,1,1,1,1,0,1,0,1,1,1,1,1,10,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107322000000.0,1849,-11.42,34.0,1,1,0,0,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,12,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
107322000000.0,1850,-11.42,34.0,1,1,1,1,1,0,0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,11,454,0,92.5,92.5,11690753.54,5488721.107999999,4655194.658,12208.327720000001,7337.707353,5652.321363,33.95833333,-11.375,748.0158098999999,823.5898774,MWI,Africa,Eastern Africa,2,2,1,1
