,dairy,eggs,meat_fish,nuts_pulses,grains_tubers,animal_source_foods,Primary_Religion,Population_2015,Travel_time_to_cities,Soil_suit_overall,Soil_suit_cereals,Soil_suit_pulses,Soil_suit_roots,ISO3C,Entity,Code,Year, (g/person/day),Travel_time_to_cities_group,Soil_suit_overall_group,dairy_group,eggs_group,meat_fish_group,nuts_pulses_group,grains_tubers_group
25478,0.0,0.0714285714285714,0.28571428571428603,0.0,0.6428571428571429,0.3571428571428571,1,2072.3070000000002,117.9619,3.784847,4.048298,0.0006746488000000001,5.9810099999999995,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,2,1,1,2,1,3
25479,0.19394605668354298,0.193993776440342,0.36123587394824197,0.151979813664596,0.830927370948379,0.749175707072127,0,1279.649,75.76508000000001,2.236624,3.078005,1.20121,4.947331,CMR,Cameroon,CMR,2013.0,69.96,1,2,1,1,2,1,4
25482,0.198856209150327,0.256158873805933,0.305555555555556,0.19423076923076898,0.765203260791496,0.760570638511815,0,67897.32,86.49691,4.598868,3.6170080000000002,1.441452,5.829543,CMR,Cameroon,CMR,2013.0,69.96,1,3,1,2,2,1,4
25484,0.269191919191919,0.353535353535354,0.30631313131313104,0.222222222222222,0.956818181818182,0.9290404040404041,0,768.9667,87.48664000000001,5.636928,5.340008,1.6816939999999998,5.942276000000001,CMR,Cameroon,CMR,2013.0,69.96,1,3,2,2,2,1,4
25485,0.229081996434938,0.265272472625414,0.25864527629233497,0.21447478991596602,0.7514120193531959,0.752999745352687,0,6580.986999999999,112.6886,6.434858999999999,5.043283,1.921936,7.312697,CMR,Cameroon,CMR,2013.0,69.96,1,4,1,2,2,1,4
25510,0.24748774509803897,0.0965029761904762,0.212938797313797,0.321594887955182,0.950486604898369,0.556929518602313,0,87.92941,147.4896,6.275352,4.962524,1.921936,7.312697,CMR,Cameroon,CMR,2013.0,69.96,1,4,1,1,1,2,4
25527,0.361379361379361,0.21641938308605,0.31037481037480996,0.14194447527780898,0.751648351648352,0.888173554840221,0,34305.85,21.94855,3.104847,3.6170080000000002,1.441452,5.153821,CMR,Cameroon,CMR,2013.0,69.96,1,2,2,1,2,1,4
25528,0.39152201110329204,0.105428262213976,0.298784111345688,0.185963523340371,1.0788710468513398,0.7949462073230551,0,236.1378,30.19515,4.256454,3.6170080000000002,1.441452,5.153821,CMR,Cameroon,CMR,2013.0,69.96,1,3,2,1,2,1,5
25531,0.21944444444444394,0.11388888888888901,0.33888888888888896,0.236111111111111,0.583333333333333,0.672222222222222,0,759.0195,65.03035,4.657548,4.460179,1.6816939999999998,6.524242,CMR,Cameroon,CMR,2013.0,69.96,1,3,1,1,2,1,3
25545,0.414462081128748,0.165255731922399,0.45970017636684296,0.179805996472663,0.810934744268077,1.03941798941799,0,553.5848,38.482040000000005,1.352063,3.078005,0.9749184999999999,4.252633,CMR,Cameroon,CMR,2013.0,69.96,1,1,2,1,2,1,4
25546,0.360383183576461,0.202296918767507,0.250505050505051,0.3240969114918689,0.8555327585579692,0.8131851528490179,0,93.94216,92.22339000000001,2.6579580000000003,3.078005,1.20121,4.365366000000001,CMR,Cameroon,CMR,2013.0,69.96,1,2,2,1,2,2,4
25548,0.2,0.29523809523809497,0.36031746031746,0.249206349206349,0.7777777777777779,0.855555555555556,0,148.4073,65.18528,4.959151,4.460179,1.455402,7.1062080000000005,CMR,Cameroon,CMR,2013.0,69.96,1,3,1,2,2,1,4
25552,0.666666666666667,0.33333333333333304,0.33333333333333304,0.33333333333333304,2.0,1.33333333333333,0,2304.276,158.1228,4.894013,5.913709,5.456195,3.756709,KEN,Kenya,KEN,2013.0,61.84,1,3,3,2,2,2,8
25564,0.354592912880757,0.29357193939440995,0.347062229995666,0.234191762829534,0.698392362485161,0.99272081660667,0,15296.12,14.68045,0.15338,2.5390029999999997,0.7346764,3.57691,CMR,Cameroon,CMR,2013.0,69.96,1,1,2,2,2,1,3
25566,0.0115384615384615,0.22722027972027997,0.43694055944055893,0.1925,0.857862137862138,0.6756993006993011,0,7773.3730000000005,12.06273,3.347318,3.697767,1.441452,5.153821,CMR,Cameroon,CMR,2013.0,69.96,1,2,1,1,2,1,4
25567,0.219445353899135,0.21769169206144,0.213117834546406,0.18755516192490998,0.820739298050222,0.650254880506981,0,263.7085,22.621679999999998,3.9862949999999997,3.697767,1.21516,5.153821,CMR,Cameroon,CMR,2013.0,69.96,1,2,1,1,1,1,4
25568,0.23333333333333303,0.157894736842105,0.21093117408906895,0.278947368421053,0.9040240461293091,0.6021592442645071,0,1528.828,123.5728,3.5510050000000004,3.158764,1.20121,5.153821,CMR,Cameroon,CMR,2013.0,69.96,1,2,1,1,1,2,4
25571,0.33003663003663,0.18452380952381,0.37788600288600294,0.135912698412698,0.7791924345495771,0.892446442446442,0,557.6483,39.35911,5.244747,4.540938,1.921936,7.312697,CMR,Cameroon,CMR,2013.0,69.96,1,3,2,1,2,1,4
25578,0.555555555555556,0.111111111111111,0.0,0.111111111111111,0.33333333333333304,0.666666666666667,1,5989.182,101.1181,0.0,2.0,2.0,2.0,ETH,Ethiopia,ETH,2013.0,60.4,1,1,3,1,1,1,2
25592,0.35429935250262296,0.192373567424848,0.275092406506109,0.19311590927946698,0.7751691967574529,0.8180664696268399,0,1849377.0,0.0,3.0404869999999997,3.697767,1.21516,5.153821,CMR,Cameroon,CMR,2013.0,69.96,1,2,2,1,2,1,4
25593,0.21508673319018104,0.132881773399015,0.432976745476745,0.22573810289327498,0.9909755952859399,0.780945252065942,0,5207.805,16.44509,4.879596,4.540938,1.921936,7.312697,CMR,Cameroon,CMR,2013.0,69.96,1,3,1,1,2,1,4
25610,0.365896022360553,0.21071507910584503,0.38313433324874996,0.20556624280880603,0.846748341098187,0.958503198690304,0,1919.289,13.70694,4.480576999999999,3.697767,1.441452,5.153821,CMR,Cameroon,CMR,2013.0,69.96,1,3,2,1,2,1,4
25612,0.125,0.03125,0.125,0.09375,0.5,0.28125,0,160142.3,0.5091939999999999,4.706015,4.460179,1.455402,7.1062080000000005,CMR,Cameroon,CMR,2013.0,69.96,1,3,1,1,1,1,3
25614,0.196307689742564,0.0795985060690944,0.274595479217328,0.154065215829922,0.719094656121967,0.550501675028986,0,11402.11,64.15759,5.526994999999999,4.540938,1.6816939999999998,7.1062080000000005,CMR,Cameroon,CMR,2013.0,69.96,1,3,1,1,2,1,3
25615,0.555555555555556,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,0.7777777777777779,1,12118.16,83.23293000000001,0.0,2.0,2.0,2.0,KEN,Kenya,KEN,2013.0,61.84,1,1,3,1,1,1,1
25627,0.276470588235294,0.11764102564102599,0.11338763197586699,0.172205128205128,0.611243266537384,0.507499245852187,0,3810.6009999999997,99.48783,3.972233,3.6170080000000002,1.441452,5.153821,CMR,Cameroon,CMR,2013.0,69.96,1,2,2,1,1,1,3
25628,0.144557823129252,0.0337301587301587,0.35813492063492103,0.253373015873016,0.6533446712018139,0.536422902494331,0,4762.226,12.432160000000001,3.100489,3.078005,1.21516,5.153821,CMR,Cameroon,CMR,2013.0,69.96,1,2,1,1,2,2,3
25629,0.419528142978723,0.181367186078645,0.27241745936524203,0.21462079748082702,0.765990836763734,0.8733127884226101,0,561160.8,0.0,3.190897,3.078005,1.21516,5.735787,CMR,Cameroon,CMR,2013.0,69.96,1,2,2,1,2,1,4
25630,0.378787300855055,0.151798335474644,0.25231716168248697,0.18018452263154197,0.657175678644535,0.781129823511938,0,2427372.0,0.0,4.654605,3.6170080000000002,1.455402,7.1062080000000005,CMR,Cameroon,CMR,2013.0,69.96,1,3,2,1,2,1,3
25632,0.25,0.0,0.25,0.0,0.5,0.5,1,674.2489,50.81997,0.002505322,2.2816259999999997,2.9851349999999996,2.0,KEN,Kenya,KEN,2013.0,61.84,1,1,2,1,2,1,3
25633,0.5,0.0,0.0,0.0,2.0,0.5,1,6576.599,28.78678,0.0,2.0,2.0,2.0,KEN,Kenya,KEN,2013.0,61.84,1,1,3,1,1,1,8
25645,0.349254748519454,0.207515285640286,0.36472817079434705,0.17001806064306,0.723233867167691,0.9214982049540881,0,144.7305,84.49231999999999,3.196894,3.158764,0.9749184999999999,4.365366000000001,CMR,Cameroon,CMR,2013.0,69.96,1,2,2,1,2,1,3
25646,0.32411858974359004,0.207559223184223,0.23338069202039802,0.11780179243414501,0.7133545784281079,0.7650585049482108,0,296148.6,29.92087,4.000103,3.6170080000000002,1.21516,5.153821,CMR,Cameroon,CMR,2013.0,69.96,1,3,2,1,1,1,3
25649,0.37263494719891993,0.17235601607711099,0.285432938995138,0.17849876479184304,0.7550192880819351,0.82938919254812,0,93599.74,0.2439021,4.030562000000001,3.158764,1.455402,6.524242,CMR,Cameroon,CMR,2013.0,69.96,1,3,2,1,2,1,4
25650,0.3500762707028689,0.11293575040784999,0.273349494417851,0.211215987763302,0.8252429981086109,0.7352359744030291,0,399798.6,0.0,4.995775,3.6170080000000002,1.4693530000000001,7.312697,CMR,Cameroon,CMR,2013.0,69.96,1,3,2,1,2,1,4
25661,0.5107905982905979,0.18895591123851999,0.380183946488294,0.309073897117375,0.8480596697988001,1.0799304560174101,0,9743.917,121.2526,4.565025,3.6170080000000002,1.21516,5.153821,CMR,Cameroon,CMR,2013.0,69.96,1,3,3,1,2,2,4
25665,0.155629458261037,0.13056680161943301,0.29699248120300703,0.3663967611336029,0.631675342201658,0.5831887410834781,0,4339.5509999999995,141.0522,5.608735,4.540938,1.921936,7.312697,CMR,Cameroon,CMR,2013.0,69.96,1,3,1,1,2,2,3
25666,0.228205128205128,0.120512820512821,0.11839641839641803,0.231461131461131,1.11481481481481,0.46711436711436705,0,193.0729,393.3159,5.353962999999999,4.460179,1.6816939999999998,6.524242,CMR,Cameroon,CMR,2013.0,69.96,2,3,1,1,1,1,5
25675,0.597429402382963,0.145967860828542,0.252384973128007,0.18472652218782198,0.7843137254901958,0.995782236339512,0,1437.067,130.2254,4.313135,3.697767,1.441452,5.942276000000001,CMR,Cameroon,CMR,2013.0,69.96,1,3,3,1,2,1,4
25678,0.18306926406926397,0.144487179487179,0.3429630369630369,0.221684981684982,0.911885114885115,0.67051948051948,0,6207.338000000001,44.18991,4.734497,3.5362489999999998,1.441452,6.524242,CMR,Cameroon,CMR,2013.0,69.96,1,3,1,1,2,1,4
25686,0.0,0.0,0.0,0.0,0.0,0.0,0,276.2342,526.9037,0.5336462,4.052304,3.973152,2.510617,KEN,Kenya,KEN,2013.0,61.84,3,1,1,1,1,1,1
25699,0.23511904761904803,0.17536630036629997,0.392706698063841,0.49375,0.9262362637362641,0.8031920460491891,0,113302.3,87.49083,4.072782,3.5362489999999998,1.441452,6.524242,CMR,Cameroon,CMR,2013.0,69.96,1,3,1,1,2,2,4
25700,0.3707264957264961,0.18009259259259303,0.324789562289562,0.263746438746439,0.720247345247345,0.8756086506086509,0,1876.559,38.6439,5.017375,3.6170080000000002,1.441452,6.524242,CMR,Cameroon,CMR,2013.0,69.96,1,3,2,1,2,2,3
25705,0.14285714285714302,0.28571428571428603,0.42857142857142894,0.5,0.7142857142857142,0.857142857142857,0,46967.82,28.77383,1.9949729999999999,4.823454,4.120749,4.894615,UGA,Uganda,UGA,2013.0,52.68,1,1,1,2,2,3,3
25728,0.367905836302063,0.15583661621397502,0.315820029027576,0.174508274744124,0.8896271181648541,0.8395624815436129,0,6296.983,27.173740000000002,5.040785,3.6170080000000002,1.441452,6.524242,CMR,Cameroon,CMR,2013.0,69.96,1,3,2,1,2,1,4
25729,0.0540329151051002,0.17465748995812502,0.4016575235819171,0.186019227635653,0.7163552586316151,0.6303479286451421,0,9.3348,162.9844,5.469396,4.540938,1.921936,7.312697,CMR,Cameroon,CMR,2013.0,69.96,1,3,1,1,2,1,3
25760,0.0,0.25,0.125,0.125,0.833333333333333,0.375,3,113489.5,140.0055,5.689816,4.762023999999999,6.821227,7.560909,BRA,Brazil,BRA,2013.0,94.99,1,3,1,2,1,1,4
25795,0.125,0.125,0.25,0.25,0.75,0.5,0,4836.768,26.23327,7.2904990000000005,6.49449,6.560055999999999,7.94338,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,2,2,4
25800,0.0,0.0,0.2,0.6,0.9999999999999979,0.2,0,629154.1,0.0,6.834027000000001,7.800139,6.560055999999999,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,3,4
25816,0.19432043650793698,0.24100754569504604,0.3408655002405,0.14273313492063502,0.7258229617604621,0.7761934824434829,0,101.2478,103.2384,1.9217950000000001,3.078005,0.9609681999999999,4.365366000000001,CMR,Cameroon,CMR,2013.0,69.96,1,1,1,1,2,1,3
25817,0.193175451998981,0.145933070197776,0.39566462948815895,0.13593073593073599,0.83970906544436,0.7266329258976321,0,3688.6809999999996,101.1978,5.057755,3.6170080000000002,1.441452,6.524242,CMR,Cameroon,CMR,2013.0,69.96,1,3,1,1,2,1,4
25818,0.201471861471861,0.176450216450216,0.364069264069264,0.0850649350649351,0.9176623376623381,0.741991341991342,0,6374.543000000001,128.61700000000002,5.219568,3.6170080000000002,1.441452,6.524242,CMR,Cameroon,CMR,2013.0,69.96,1,3,1,1,2,1,4
25823,0.49450549450549497,0.0769230769230769,0.274725274725275,0.428571428571428,0.6593406593406589,0.8461538461538459,0,21972.53,27.7768,6.699636999999999,6.44148,5.746954,7.383869,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,2,2,3
25840,0.0,0.0,0.33333333333333304,0.7777777777777779,0.7777777777777779,0.33333333333333304,0,48473.42,18.77575,7.221599,6.49449,6.560055999999999,7.94338,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,2,4,4
25858,0.33504346182917605,0.0718537414965986,0.20164141414141398,0.19534632034632002,0.944472789115646,0.608538617467189,0,237.8299,134.422,4.73614,3.6170080000000002,1.441452,5.942276000000001,CMR,Cameroon,CMR,2013.0,69.96,1,3,2,1,1,1,4
25880,1.0,0.6071428571428571,0.75,0.5,2.0,1.85714285714286,3,85.6836,301.5395,4.957934,4.98059,0.4040747,5.443644,GUY,Guyana,GUY,2013.0,79.51,2,3,5,3,4,3,8
25885,0.2,0.0499999999999999,0.25,0.25,0.65,0.5,0,36523.87,10.966610000000001,7.127145,5.868693,6.415966,8.348742,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,2,2,3
25890,0.3571428571428571,0.0,0.3571428571428571,0.42857142857142894,0.6428571428571429,0.7142857142857142,0,8620.933,171.2506,5.976936,8.533116,7.373158,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,3,2,1,2,2,3
25905,0.37421855023069606,0.190790091599808,0.335506902004878,0.27455205613100303,0.8407299740295691,0.8996608429806809,0,429.5396,18.03761,4.42577,3.697767,1.229111,5.942276000000001,CMR,Cameroon,CMR,2013.0,69.96,1,3,2,1,2,2,4
25907,0.270761216454996,0.153006715506715,0.333705728083718,0.274434151706879,0.7948381629003639,0.7545071820789521,0,1296.866,110.1405,4.906156,3.6170080000000002,1.441452,5.942276000000001,CMR,Cameroon,CMR,2013.0,69.96,1,3,2,1,2,2,4
25909,0.19047619047619,0.261904761904762,0.0,0.33333333333333304,0.80952380952381,0.452380952380952,0,5849.849,43.821870000000004,6.966763,5.815682,6.560055999999999,8.348742,UGA,Uganda,UGA,2013.0,52.68,1,4,1,2,1,2,4
25922,0.2,0.0,0.0,0.222222222222222,0.48571428571428604,0.111111111111111,3,85.69604,335.0505,5.97549,5.98059,0.4848897,6.443644,GUY,Guyana,GUY,2013.0,79.51,2,3,1,1,1,1,2
25934,0.0,0.0,0.0,0.14285714285714302,0.7142857142857142,0.0,0,49984.13,13.089080000000001,7.273739999999999,7.5397289999999995,6.704146000000001,8.348742,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,1,3
25935,0.0,0.0666666666666667,0.0666666666666667,0.2,0.46666666666666706,0.133333333333333,0,187582.2,0.7493953000000001,7.204432000000001,7.326528,6.704146000000001,8.348742,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,1,2
25952,0.345868945868946,0.201973951973952,0.27049247049247,0.25038665038665,1.03673178673179,0.8183353683353679,0,9700.87,325.8289,5.043436,3.6170080000000002,1.441452,6.524242,CMR,Cameroon,CMR,2013.0,69.96,2,3,2,1,2,2,5
25971,0.4397316342805061,0.23952738990332997,0.384935553168636,0.33741415226377597,1.08501367053999,1.06419457735247,0,6.107394,117.2563,4.497858,3.697767,1.20121,5.623054,CMR,Cameroon,CMR,2013.0,69.96,1,3,2,1,2,2,5
26004,1.04347826086956,0.0,0.0,0.0434782608695652,0.7826086956521741,1.04347826086956,0,7852.826,97.57292,5.987664,8.374086,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,3,5,1,1,1,4
26014,0.0,0.175,0.125,0.14285714285714302,0.0,0.3,3,122.3205,365.5425,5.426757,5.0,0.5657045999999999,6.443644,GUY,Guyana,GUY,2013.0,79.51,2,3,1,1,1,1,1
26020,0.0,0.0,0.0,0.2,0.6,0.0,0,748171.7,43.98681,7.33577,7.592739,6.704146000000001,8.348742,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,1,3
26023,1.16666666666667,0.0,0.0,0.166666666666667,0.833333333333333,1.16666666666667,0,68.80327,82.2752,6.57775,7.694119000000001,6.560055999999999,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,5,1,1,1,4
26024,0.14285714285714302,0.0,0.28571428571428603,0.5714285714285711,1.0,0.42857142857142894,0,7853.321999999999,108.0153,5.683546,7.535089,6.560055999999999,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,3,1,1,2,3,5
26037,0.264285714285714,0.13186813186813198,0.35664335664335706,0.149350649350649,0.7625,0.65984015984016,3,122.3279,374.0049,5.910732,5.98059,0.6465195,6.443644,GUY,Guyana,GUY,2013.0,79.51,2,3,2,1,2,1,4
26045,0.0,0.111111111111111,0.222222222222222,1.0,1.0,0.33333333333333304,0,351.532,101.3168,3.8636739999999996,4.007771,4.8726199999999995,6.524383,UGA,Uganda,UGA,2013.0,52.68,1,2,1,1,1,4,5
26052,0.75,0.25,0.5,0.5,1.25,1.5,0,6159.104,81.28251,6.2073480000000005,8.480106,7.373158,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,4,2,3,3,6
26069,0.0,0.18181818181818202,0.136363636363636,0.7272727272727271,0.954545454545454,0.31818181818181795,0,21596.23,3.482554,7.5845009999999995,7.8059389999999995,6.704146000000001,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,3,4
26071,0.75,0.0,0.0,0.75,0.5,0.75,0,7594.9,140.7663,5.6436519999999994,7.694119000000001,6.560055999999999,6.824358,UGA,Uganda,UGA,2013.0,52.68,1,3,4,1,1,4,3
26082,0.20613421666053197,0.190982701509017,0.184774874248558,0.26647037173353,0.8445948788054051,0.581891792418108,0,2672.0,146.6807,4.98329,3.697767,1.455402,6.617997999999999,CMR,Cameroon,CMR,2013.0,69.96,1,3,1,1,1,2,4
26088,0.0,0.0,0.33333333333333304,0.111111111111111,0.444444444444444,0.33333333333333304,0,6395.733,36.24087,6.587018,5.762672,5.746954,7.383869,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,2,1,2
26091,0.375,0.125,0.0,0.625,0.625,0.5,0,362320.2,73.49949000000001,7.909739999999999,8.218536,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,1,3,3
26098,0.0769230769230769,0.153846153846154,0.153846153846154,0.0769230769230769,0.615384615384615,0.384615384615385,0,2071.867,81.6416,5.598662,7.800139,6.560055999999999,6.824358,UGA,Uganda,UGA,2013.0,52.68,1,3,1,1,1,1,3
26109,0.237806637806638,0.199116161616162,0.332458513708514,0.10227272727272699,0.6923520923520919,0.769381313131313,0,2831.3759999999997,136.1722,6.548539,5.0,3.269172,7.0,GAB,Gabon,GAB,2013.0,86.63,1,4,1,1,2,1,3
26116,0.25,0.0,0.375,0.625,1.125,0.625,0,22197.42,27.70515,7.958481,8.686347,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,2,3,5
26118,0.833333333333333,0.33333333333333304,0.33333333333333304,0.5,0.833333333333333,1.5,0,7078.99,256.6609,6.038355,8.374086,7.373158,7.78923,UGA,Uganda,UGA,2013.0,52.68,2,4,4,2,2,3,4
26132,0.31190476190476196,0.22698412698412698,0.16031746031746,0.204761904761905,0.8380952380952379,0.6992063492063489,0,88.44886,179.8667,6.692686999999999,5.0,3.269172,7.0,GAB,Gabon,GAB,2013.0,86.63,1,4,2,1,1,1,4
26139,0.0,0.14285714285714302,0.14285714285714302,0.28571428571428603,0.42857142857142894,0.28571428571428603,0,309217.9,84.19660999999999,7.899369999999999,7.747128999999999,6.704146000000001,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,2,2
26140,0.266666666666667,0.0666666666666667,0.0666666666666667,0.46666666666666706,1.0,0.4,0,2814938.0,33.97951,7.925706,8.478947,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,1,2,5
26166,0.4,0.0,0.1,0.2,0.4,0.5,0,285.4038,28.71978,7.97872,7.492518,6.765132,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,1,1,2
26207,0.2,0.0,0.0,0.2,1.0,0.2,0,709.3716,254.4076,5.0195050000000005,5.916071,6.438872,3.756709,KEN,Kenya,KEN,2013.0,61.84,2,3,1,1,1,1,5
26226,0.0,0.0,0.0,0.42857142857142894,0.7142857142857142,0.0,0,361.4789,162.0277,6.828431,8.318756,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,2,3
26230,0.555555555555556,0.111111111111111,0.111111111111111,0.222222222222222,0.444444444444444,0.7777777777777779,0,796904.2,0.2536156,7.839682000000001,8.425937,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,3,1,1,1,2
26231,0.307692307692308,0.0769230769230769,0.307692307692308,0.153846153846154,0.7692307692307689,0.6923076923076921,0,2938.975,164.5317,6.151681,6.754900999999999,5.746954,6.824358,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,2,1,4
26248,0.5,0.4,0.5,0.1,0.8,1.4,0,512.5073,181.862,5.801069,4.022058,3.269172,6.0,GAB,Gabon,GAB,2013.0,86.63,1,3,3,2,3,1,4
26249,0.18181818181818202,0.0,0.0,0.45454545454545503,0.45454545454545503,0.18181818181818202,0,5722.7119999999995,19.920370000000002,6.014998,5.502262,5.746954,6.824358,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,2,2
26250,0.0,0.0,0.2,0.4,0.9,0.2,0,33955.9,33.98689,6.864694,5.602482,5.746954,8.348742,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,2,4
26254,0.4375,0.0625,0.375,0.0625,0.8125,0.875,0,9456.903,37.08936,7.614874,8.639137,7.373158,8.194591,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,2,1,4
26255,0.0,0.0,0.0,0.0,2.0,0.0,0,694.8329,508.9531,0.8470778,3.8637660000000005,3.973152,2.752415,KEN,Kenya,KEN,2013.0,61.84,3,1,1,1,1,1,8
26272,0.125,0.0,0.75,0.375,1.0,0.875,0,1328.342,73.72605,4.645236,4.876464,4.933852,5.859487000000001,UGA,Uganda,UGA,2013.0,52.68,1,3,1,1,4,2,5
26277,0.0,0.0,0.36363636363636404,0.18181818181818202,1.0,0.36363636363636404,0,36176.96,41.92219,8.06016,8.425937,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,5,1,1,2,1,5
26279,0.5,0.0,0.3125,0.1875,0.5625,0.8125,0,13674.94,25.96625,7.942183,8.739357,7.373158,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,3,1,2,1,3
26281,0.0,0.0,0.0,0.5,1.5,0.0,0,32647.35,119.5456,5.338003,5.700462,5.9463040000000005,4.2538160000000005,KEN,Kenya,KEN,2013.0,61.84,1,3,1,1,1,3,7
26295,0.36363636363636404,0.0909090909090909,0.18181818181818202,0.545454545454545,1.09090909090909,0.6363636363636359,0,94.19884,144.497,7.084867,6.5475,5.746954,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,1,3,5
26311,0.5714285714285711,0.0,0.0,0.28571428571428603,0.5714285714285711,0.5714285714285711,0,21596.62,106.4864,1.823468,4.5403080000000005,1.681443,2.105385,UGA,Uganda,UGA,2013.0,52.68,1,1,3,1,1,2,3
26314,1.0,0.0,0.0,0.0,1.0,1.0,0,7258.2609999999995,166.8375,0.6262969,3.880965,2.0,2.99635,KEN,Kenya,KEN,2013.0,61.84,1,1,5,1,1,1,5
26341,0.294117647058824,0.0588235294117647,0.3529411764705879,0.23529411764705901,0.7647058823529409,0.7058823529411771,0,102490.6,120.2522,7.040692999999999,7.5397289999999995,6.704146000000001,8.754102,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,2,1,4
26343,0.28571428571428603,0.214285714285714,0.28571428571428603,0.28571428571428603,0.857142857142857,0.7857142857142858,0,19515.04,45.783359999999995,7.345807000000001,7.699919,6.704146000000001,8.194591,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,2,2,4
26346,0.266666666666667,0.133333333333333,0.133333333333333,0.33333333333333304,0.6,0.5333333333333329,0,11884.17,34.55155,6.663104,7.593899,6.560055999999999,6.824358,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,1,2,3
26366,0.42953431372548995,0.112438725490196,0.14460784313725503,0.19005310457516297,0.746119281045752,0.686580882352941,0,21879.02,206.1749,5.963117,4.022058,3.269172,6.9797910000000005,GAB,Gabon,GAB,2013.0,86.63,2,3,2,1,1,1,3
26377,0.18181818181818202,0.0909090909090909,0.272727272727273,0.272727272727273,0.954545454545453,0.545454545454545,0,278613.9,14.02944,6.896228999999999,6.754900999999999,6.09612,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,2,2,4
26379,0.4,0.2,0.2,0.8,0.6,0.8,0,16573.95,51.023579999999995,1.23315,3.906739,1.681443,2.070257,UGA,Uganda,UGA,2013.0,52.68,1,1,2,1,1,4,3
26381,0.0,0.0,0.0,0.0,2.0,0.0,0,37704.77,17.27731,5.860252,7.58657,2.0,4.989051,KEN,Kenya,KEN,2013.0,61.84,1,3,1,1,1,1,8
26401,0.2,0.0,0.3,0.5,1.2,0.5,0,529302.4,48.47653,7.190078999999999,7.646909,6.560055999999999,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,2,3,5
26404,0.2,0.0,0.2,0.4,0.6,0.4,0,254529.7,11.557,6.835316000000001,6.754900999999999,6.09612,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,1,2,3
26405,0.5714285714285711,0.0,0.0,0.14285714285714302,0.5714285714285711,0.5714285714285711,0,62209.39,26.0177,6.297631,6.335459999999999,5.746954,7.383869,UGA,Uganda,UGA,2013.0,52.68,1,4,3,1,1,1,3
26420,0.246008018592052,0.21152050563815303,0.38065392823796207,0.136337868480726,0.647431536717251,0.8353813320199879,0,19.92941,882.18,7.064064999999999,5.022058,3.8140339999999995,7.0,GAB,Gabon,GAB,2013.0,86.63,5,4,1,1,2,1,3
26430,0.4166666666666671,0.166666666666667,0.166666666666667,0.25,0.833333333333333,0.75,0,1031.006,80.69827,7.181717999999999,7.699919,6.909223,7.78923,UGA,Uganda,UGA,2013.0,52.68,1,4,2,1,1,2,4
26431,0.0714285714285714,0.0714285714285714,0.3928571428571429,0.14285714285714302,0.5714285714285711,0.535714285714286,0,3443.823,102.9249,7.588122,8.325716,7.373158,8.194591,UGA,Uganda,UGA,2013.0,52.68,1,4,1,1,2,1,3
26436,0.0,0.25,0.1875,0.25,0.5625,0.4375,0,43973.2,84.47095999999999,1.563534,3.693539,3.362886,4.559511,UGA,Uganda,UGA,2013.0,52.68,1,1,1,2,1,2,3
