HouseholdId,Our_HouseholdId,Cell_Coord_y_round,Cell_Coord_x_round,dist_road,dist_popcenter,MDD21,MDD22,MDD23,MDD24,MDD25,MDD26,MDD27,MDD28,MDD29,MDD30,MMD10,Urban.Rural,fao1,fao2,fao3,fao4,fao5,fao6,fao7,fao8,fao9,fao10,fao11,fao12,FAO12,ISO3N,Primary_Religion,Percent_Primary_Religion,Percent_Christian,GDP_PPP_2015,GDP_PPP_2000,GDP_PPP_1990,Population_2015,Population_2000,Population_1990,Travel_time_to_cities,Cell_Coord_x,Cell_Coord_y,PerCapita_GDP_2015,PerCapita_GDP_2000,PerCapita_GDP_1990,ISO3C,Continent,World_Region
3.03056E+11,7194,-15.58,35.17,2.230000019,22.06999969,1,1,0,0,1,0,0,0,1,0,4,Rural,1,0,1,1,0,0,0,1,1,1,0,1,7,454,Christians,97.5,97.5,30076087.48,21525393.79,18256511.87,18854.00581,36199.9743,31835.00665,38.06152388,35.125,-15.54166667,1595.20941,594.62456,573.4728461,MWI,Africa,Eastern Africa
3.03056E+11,7195,-15.58,35.17,2.109999895,22.37000084,1,1,1,0,1,0,0,0,1,1,6,Rural,1,1,1,1,0,1,0,1,1,1,0,1,9,454,Christians,97.5,97.5,30076087.48,21525393.79,18256511.87,18854.00581,36199.9743,31835.00665,38.06152388,35.125,-15.54166667,1595.20941,594.62456,573.4728461,MWI,Africa,Eastern Africa
3.03056E+11,7196,-15.58,35.17,2.039999962,22.54000092,1,1,0,0,1,1,0,1,1,1,7,Rural,1,1,1,1,1,1,0,1,1,1,1,1,11,454,Christians,97.5,97.5,30076087.48,21525393.79,18256511.87,18854.00581,36199.9743,31835.00665,38.06152388,35.125,-15.54166667,1595.20941,594.62456,573.4728461,MWI,Africa,Eastern Africa
3.03056E+11,7197,-15.58,35.17,2.779999971,22.88999939,1,1,1,0,1,1,1,1,1,1,9,Rural,1,1,1,1,0,1,0,1,1,1,1,1,10,454,Christians,97.5,97.5,30076087.48,21525393.79,18256511.87,18854.00581,36199.9743,31835.00665,38.06152388,35.125,-15.54166667,1595.20941,594.62456,573.4728461,MWI,Africa,Eastern Africa
3.03056E+11,7198,-15.58,35.17,2.599999905,23.70999908,1,1,1,0,1,1,1,1,1,1,9,Rural,1,1,1,1,1,1,0,1,1,1,1,1,11,454,Christians,97.5,97.5,30076087.48,21525393.79,18256511.87,18854.00581,36199.9743,31835.00665,38.06152388,35.125,-15.54166667,1595.20941,594.62456,573.4728461,MWI,Africa,Eastern Africa
3.03056E+11,7199,-15.58,35.17,1.860000014,23.68000031,1,1,1,0,1,0,0,0,1,0,5,Rural,1,1,1,1,0,0,0,1,0,1,0,1,7,454,Christians,97.5,97.5,30076087.48,21525393.79,18256511.87,18854.00581,36199.9743,31835.00665,38.06152388,35.125,-15.54166667,1595.20941,594.62456,573.4728461,MWI,Africa,Eastern Africa
3.03056E+11,7200,-15.58,35.17,1.940000057,23.17000008,1,1,1,0,1,1,0,1,1,0,7,Rural,1,1,1,1,1,1,0,1,1,1,1,1,11,454,Christians,97.5,97.5,30076087.48,21525393.79,18256511.87,18854.00581,36199.9743,31835.00665,38.06152388,35.125,-15.54166667,1595.20941,594.62456,573.4728461,MWI,Africa,Eastern Africa
3.03056E+11,7201,-15.58,35.17,1.919999957,22.84000015,1,1,0,0,1,0,0,1,1,0,5,Rural,1,1,1,1,1,1,0,1,1,1,0,1,10,454,Christians,97.5,97.5,30076087.48,21525393.79,18256511.87,18854.00581,36199.9743,31835.00665,38.06152388,35.125,-15.54166667,1595.20941,594.62456,573.4728461,MWI,Africa,Eastern Africa
3.03056E+11,7202,-15.58,35.17,2.029999971,22.62000084,1,1,1,0,1,1,0,1,1,0,7,Rural,1,1,1,1,0,1,0,1,1,1,1,1,10,454,Christians,97.5,97.5,30076087.48,21525393.79,18256511.87,18854.00581,36199.9743,31835.00665,38.06152388,35.125,-15.54166667,1595.20941,594.62456,573.4728461,MWI,Africa,Eastern Africa
3.03056E+11,7203,-15.58,35.17,1.659999967,23.44000053,1,0,0,0,1,0,0,0,1,0,3,Rural,1,1,0,1,0,0,0,1,1,1,0,1,7,454,Christians,97.5,97.5,30076087.48,21525393.79,18256511.87,18854.00581,36199.9743,31835.00665,38.06152388,35.125,-15.54166667,1595.20941,594.62456,573.4728461,MWI,Africa,Eastern Africa
3.03056E+11,7204,-15.58,35.17,1.799999952,23.06999969,1,1,0,0,1,0,0,0,1,0,4,Rural,1,0,1,1,1,0,0,1,0,1,0,0,6,454,Christians,97.5,97.5,30076087.48,21525393.79,18256511.87,18854.00581,36199.9743,31835.00665,38.06152388,35.125,-15.54166667,1595.20941,594.62456,573.4728461,MWI,Africa,Eastern Africa
3.03056E+11,7205,-15.58,35.17,1.909999967,22.75,1,1,1,1,1,1,0,0,1,1,8,Rural,1,1,1,1,0,1,1,1,1,1,1,1,11,454,Christians,97.5,97.5,30076087.48,21525393.79,18256511.87,18854.00581,36199.9743,31835.00665,38.06152388,35.125,-15.54166667,1595.20941,594.62456,573.4728461,MWI,Africa,Eastern Africa
3.03056E+11,7206,-15.58,35.17,2.5,22.89999962,1,1,1,0,1,0,0,1,1,0,6,Rural,1,1,1,1,1,1,0,1,0,1,0,1,9,454,Christians,97.5,97.5,30076087.48,21525393.79,18256511.87,18854.00581,36199.9743,31835.00665,38.06152388,35.125,-15.54166667,1595.20941,594.62456,573.4728461,MWI,Africa,Eastern Africa
3.03056E+11,7207,-15.67,35.33,18.96999931,28.64999962,1,0,0,0,0,0,0,0,1,0,2,Rural,1,0,0,1,0,0,0,0,0,1,0,0,3,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7208,-15.67,35.33,18.65999985,28.79999924,1,0,1,0,1,0,1,1,1,1,7,Rural,1,1,1,1,0,1,0,1,1,1,0,1,9,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7209,-15.67,35.33,18.30999947,28.84000015,1,1,1,0,1,1,0,0,1,1,7,Rural,1,1,1,1,1,1,1,1,1,1,1,1,12,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7210,-15.67,35.33,18.06999969,28.79000092,1,1,1,0,1,0,0,1,1,1,7,Rural,1,1,1,1,1,1,0,1,1,1,0,1,10,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7211,-15.67,35.33,17.44000053,29.15999985,1,1,1,0,1,1,0,1,1,0,7,Rural,1,1,1,1,0,0,0,1,1,1,1,1,9,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7212,-15.67,35.33,17.45000076,29.48999977,1,0,1,0,1,0,0,0,1,0,4,Rural,1,1,1,1,0,0,0,1,1,1,0,1,8,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7213,-15.67,35.33,17.42000008,29.65999985,1,1,1,1,1,1,0,1,1,1,9,Rural,1,1,1,1,0,1,1,1,1,1,1,1,11,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7214,-15.67,35.33,17.38999939,29.75,1,0,1,0,1,0,0,1,1,0,5,Rural,1,1,1,1,1,0,0,1,0,1,0,0,7,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7215,-15.67,35.33,18.79999924,29.60000038,1,0,0,0,0,0,0,1,1,1,4,Rural,1,0,0,1,0,1,0,1,0,1,0,0,5,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7216,-15.67,35.33,18.70999908,29.68000031,1,0,1,0,1,0,0,0,1,1,5,Rural,1,1,1,1,0,1,0,1,1,1,0,1,9,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7217,-15.67,35.33,18.28000069,29.61000061,1,0,1,0,1,0,0,1,1,1,6,Rural,1,0,1,1,0,1,0,1,0,1,0,1,7,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7218,-15.67,35.33,18.26000023,29.52000046,1,0,1,0,1,0,1,1,1,1,7,Rural,1,1,1,1,1,1,0,1,1,1,0,1,10,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7219,-15.67,35.33,18.21999931,29.70999908,1,0,1,0,1,0,0,1,1,1,6,Rural,1,0,1,1,0,1,0,1,1,1,0,1,8,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7220,-15.67,35.33,17.44000053,30.40999985,1,0,1,0,1,0,0,1,1,1,6,Rural,1,1,1,1,1,1,0,1,1,1,0,1,10,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7221,-15.67,35.33,17.02000046,29.51000023,1,0,1,0,1,0,0,1,1,1,6,Rural,1,1,1,1,1,1,0,1,1,1,0,0,9,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.03056E+11,7222,-15.67,35.33,17.31999969,29.78000069,1,0,1,0,1,1,0,1,1,1,7,Rural,1,0,1,1,1,1,0,1,0,1,1,1,9,454,Christians,80,80,5208873.81,2876485.924,2439657.968,24562.2622,17048.10478,14485.8488,56.56010198,35.29166667,-15.625,212.0681624,168.727607,168.4166389,MWI,Africa,Eastern Africa
3.0306E+11,7223,-15.42,35.25,7.090000153,11.55000019,1,0,0,0,1,0,0,0,1,0,3,Rural,1,0,0,1,0,0,0,0,0,1,0,1,4,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7224,-15.42,35.25,6.980000019,11.89000034,1,1,0,0,1,0,0,0,1,1,5,Rural,1,1,1,1,0,1,0,1,0,1,0,1,8,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7225,-15.42,35.25,6.579999924,11.13000011,1,0,1,0,0,0,1,0,1,0,4,Rural,1,0,1,1,0,0,0,0,0,1,0,0,4,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7226,-15.42,35.25,7.309999943,11.68000031,1,1,1,0,1,0,0,0,1,1,6,Rural,1,1,1,1,1,1,0,1,1,1,0,1,10,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7227,-15.42,35.25,6.230000019,11.10999966,1,1,0,0,0,1,0,1,1,1,6,Rural,1,1,1,1,0,1,0,1,1,1,1,0,9,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7228,-15.42,35.25,5.380000114,11.53999996,1,1,1,1,1,1,0,1,1,0,8,Rural,1,1,1,1,0,1,1,1,1,1,1,1,11,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7229,-15.42,35.25,5.659999847,11.40999985,1,1,0,0,1,0,0,0,1,1,5,Rural,1,1,1,1,1,1,0,1,1,1,0,1,10,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7230,-15.42,35.25,5.760000229,11.39999962,1,0,0,0,1,0,0,1,1,0,4,Rural,1,1,0,1,1,1,0,1,1,1,0,1,9,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7231,-15.42,35.25,5.989999771,11.14000034,1,1,0,0,1,0,0,1,1,0,5,Rural,1,1,1,1,1,1,0,1,1,1,0,1,10,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7232,-15.42,35.25,4.71999979,12.10999966,1,1,0,0,0,0,0,1,1,0,4,Rural,1,1,1,1,0,1,0,1,1,1,0,0,8,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7233,-15.42,35.25,4.789999962,11.85999966,1,1,0,0,1,0,0,1,1,1,6,Rural,1,1,1,1,1,1,0,1,1,1,0,0,9,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7234,-15.42,35.25,4.78000021,11.77000046,1,1,0,0,1,0,0,1,1,0,5,Rural,1,0,1,1,1,1,0,1,1,1,0,0,8,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7235,-15.42,35.25,6.53000021,12.34000015,1,1,0,0,1,0,0,0,1,0,4,Rural,1,0,1,1,0,0,0,1,1,1,0,1,7,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7236,-15.42,35.25,6.690000057,12.14000034,1,1,1,0,1,0,0,1,1,1,7,Rural,1,1,1,1,1,1,0,1,1,1,0,1,10,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7237,-15.42,35.25,6.71999979,11.97000027,1,1,1,1,1,1,0,1,1,1,9,Rural,1,1,1,1,0,1,1,1,1,1,1,1,11,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.0306E+11,7238,-15.42,35.25,6.440000057,11.76000023,1,1,0,0,1,0,0,0,1,0,4,Rural,1,1,1,1,0,0,0,0,1,1,0,1,7,454,Christians,80,80,46191982.9,21452110.51,18194356.69,590.4230115,1954.961131,1847.225035,22.56659977,35.20833333,-15.375,78235.40411,10973.16472,9849.561558,MWI,Africa,Eastern Africa
3.03061E+11,7239,-15.42,35.17,11.31999969,12.18000031,1,0,0,0,1,0,0,1,1,1,5,Rural,1,0,0,1,0,1,0,1,0,1,0,1,6,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7240,-15.42,35.17,9.43999958,10.73999977,1,0,0,0,1,0,1,1,1,0,5,Rural,1,1,0,1,0,1,0,1,1,1,0,1,8,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7241,-15.42,35.17,11.27999973,11.98999977,1,0,0,0,1,0,1,1,1,0,5,Rural,1,0,0,1,0,1,0,0,0,1,0,1,5,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7242,-15.42,35.17,10.77999973,11.53999996,1,1,0,0,1,0,0,1,1,0,5,Rural,1,0,1,1,1,1,0,1,1,1,0,1,9,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7243,-15.42,35.17,10.77999973,11.55000019,1,0,0,0,1,1,0,1,1,0,5,Rural,1,0,0,1,1,1,0,1,0,1,1,1,8,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7244,-15.42,35.17,11.31000042,12.18000031,1,1,0,1,1,1,0,0,1,1,7,Rural,1,1,1,1,1,1,1,1,1,1,1,0,11,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7245,-15.42,35.17,10.10999966,11.47000027,1,1,0,0,1,1,1,1,1,0,7,Rural,1,0,1,1,1,1,0,0,0,1,1,0,7,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7246,-15.42,35.17,10.92000008,11.61999989,1,1,0,0,1,1,0,1,1,0,6,Rural,1,1,1,1,1,1,0,1,0,1,1,0,9,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7247,-15.42,35.17,10.10000038,11.48999977,1,1,0,0,0,0,0,1,1,0,4,Rural,1,1,1,1,0,1,0,1,0,1,0,0,7,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7248,-15.42,35.17,4.139999866,5.139999866,1,1,1,1,1,1,0,1,1,1,9,Rural,1,1,1,1,1,1,1,1,1,1,1,1,12,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7249,-15.42,35.17,9.300000191,10.55000019,1,1,0,0,1,0,0,1,1,1,6,Rural,1,0,1,1,1,1,0,1,1,1,0,1,9,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7250,-15.42,35.17,9.369999886,10.61999989,1,0,1,1,1,1,0,1,1,1,8,Rural,1,1,1,1,1,1,1,1,1,1,1,1,12,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7251,-15.42,35.17,9.25,10.52000046,1,1,1,0,1,0,0,1,1,0,6,Rural,1,0,1,1,1,1,0,1,0,1,0,1,8,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7252,-15.42,35.17,9.199999809,10.52999973,1,1,0,0,1,0,0,1,1,1,6,Rural,1,0,1,1,1,1,0,1,1,1,0,1,9,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7253,-15.42,35.17,9.43999958,10.73999977,1,0,1,0,1,0,1,1,1,0,6,Rural,1,1,1,1,0,1,0,0,0,1,0,1,7,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7254,-15.42,35.17,9.782666206,10.85733318,1,0,1,0,0,0,1,1,1,0,5,Rural,1,0,1,1,0,1,0,0,0,1,0,0,5,454,Christians,80,80,33930808.17,54160063.35,45935225.64,24613.18173,53689.80351,51619.94204,33.004668,35.125,-15.375,1378.562453,1008.75883,889.8736385,MWI,Africa,Eastern Africa
3.03061E+11,7255,-15.33,35.08,21.05999947,23.52000046,1,0,1,0,1,0,0,0,1,0,4,Rural,1,1,1,1,0,0,0,1,1,1,0,1,8,454,Christians,67.5,67.5,11777575.93,7052888.983,5981825.645,1263.716047,1208.264229,0,81.44701568,35.04166667,-15.29166667,9319.796132,5837.207471,0,MWI,Africa,Eastern Africa
3.03061E+11,7256,-15.33,35.08,19.758461,24.74461555,1,0,0,1,1,1,0,0,1,1,6,Rural,1,1,0,1,1,1,1,1,1,1,1,1,11,454,Christians,67.5,67.5,11777575.93,7052888.983,5981825.645,1263.716047,1208.264229,0,81.44701568,35.04166667,-15.29166667,9319.796132,5837.207471,0,MWI,Africa,Eastern Africa
3.03061E+11,7257,-15.33,35.08,19.758461,24.74461555,1,0,1,0,0,0,0,0,1,0,3,Rural,1,0,1,1,0,0,0,1,1,1,0,0,6,454,Christians,67.5,67.5,11777575.93,7052888.983,5981825.645,1263.716047,1208.264229,0,81.44701568,35.04166667,-15.29166667,9319.796132,5837.207471,0,MWI,Africa,Eastern Africa
3.03061E+11,7258,-15.33,35.08,20.81999969,23.29999924,1,1,1,0,1,0,0,1,1,1,7,Rural,1,1,1,1,1,1,0,1,1,1,0,1,10,454,Christians,67.5,67.5,11777575.93,7052888.983,5981825.645,1263.716047,1208.264229,0,81.44701568,35.04166667,-15.29166667,9319.796132,5837.207471,0,MWI,Africa,Eastern Africa
3.03061E+11,7259,-15.33,35.08,20.93000031,23.37000084,1,0,1,0,1,0,0,0,1,1,5,Rural,1,1,1,1,0,1,0,1,0,1,0,1,8,454,Christians,67.5,67.5,11777575.93,7052888.983,5981825.645,1263.716047,1208.264229,0,81.44701568,35.04166667,-15.29166667,9319.796132,5837.207471,0,MWI,Africa,Eastern Africa
3.03061E+11,7260,-15.33,35.08,20.61000061,23.92000008,1,1,1,0,1,0,0,0,1,1,6,Rural,1,1,1,1,0,1,0,1,1,1,0,1,9,454,Christians,67.5,67.5,11777575.93,7052888.983,5981825.645,1263.716047,1208.264229,0,81.44701568,35.04166667,-15.29166667,9319.796132,5837.207471,0,MWI,Africa,Eastern Africa
3.03061E+11,7261,-15.33,35.08,19.758461,24.74461555,1,0,0,1,1,1,0,0,1,1,6,Rural,1,1,0,1,1,1,1,1,1,1,1,1,11,454,Christians,67.5,67.5,11777575.93,7052888.983,5981825.645,1263.716047,1208.264229,0,81.44701568,35.04166667,-15.29166667,9319.796132,5837.207471,0,MWI,Africa,Eastern Africa
3.03061E+11,7262,-15.33,35.08,19.04999924,25.5,1,1,0,1,1,1,0,1,1,1,8,Rural,1,1,1,1,1,1,1,1,1,1,1,0,11,454,Christians,67.5,67.5,11777575.93,7052888.983,5981825.645,1263.716047,1208.264229,0,81.44701568,35.04166667,-15.29166667,9319.796132,5837.207471,0,MWI,Africa,Eastern Africa
3.03061E+11,7263,-15.33,35.08,19.17000008,25.40999985,1,0,1,0,1,0,0,1,1,1,6,Rural,1,1,1,1,0,1,0,1,1,1,0,1,9,454,Christians,67.5,67.5,11777575.93,7052888.983,5981825.645,1263.716047,1208.264229,0,81.44701568,35.04166667,-15.29166667,9319.796132,5837.207471,0,MWI,Africa,Eastern Africa
3.03061E+11,7264,-15.33,35.08,18.93000031,25.62999916,1,1,1,1,1,1,0,1,1,1,9,Rural,1,1,1,1,1,1,1,1,1,1,1,1,12,454,Christians,67.5,67.5,11777575.93,7052888.983,5981825.645,1263.716047,1208.264229,0,81.44701568,35.04166667,-15.29166667,9319.796132,5837.207471,0,MWI,Africa,Eastern Africa
3.03061E+11,7265,-15.33,35.08,19.27000046,25.29000092,1,0,0,0,0,0,0,1,1,0,3,Rural,1,1,0,1,0,0,0,1,0,1,0,0,5,454,Christians,67.5,67.5,11777575.93,7052888.983,5981825.645,1263.716047,1208.264229,0,81.44701568,35.04166667,-15.29166667,9319.796132,5837.207471,0,MWI,Africa,Eastern Africa
3.03061E+11,7266,-15.33,35.08,19.52000046,25.03000069,1,1,1,1,1,0,1,1,1,1,9,Rural,1,1,1,1,1,1,1,1,1,1,0,0,10,454,Christians,67.5,67.5,11777575.93,7052888.983,5981825.645,1263.716047,1208.264229,0,81.44701568,35.04166667,-15.29166667,9319.796132,5837.207471,0,MWI,Africa,Eastern Africa
3.03061E+11,7267,-15.33,35.08,19.56999969,24.97999954,1,0,1,0,0,0,0,0,1,0,3,Rural,1,0,1,1,0,0,0,1,0,1,0,0,5,454,Christians,67.5,67.5,11777575.93,7052888.983,5981825.645,1263.716047,1208.264229,0,81.44701568,35.04166667,-15.29166667,9319.796132,5837.207471,0,MWI,Africa,Eastern Africa
3.03061E+11,7268,-15.33,35.08,19.45000076,25.11000061,1,1,1,1,1,0,0,0,1,0,6,Rural,1,1,1,1,0,0,1,1,1,1,0,1,9,454,Christians,67.5,67.5,11777575.93,7052888.983,5981825.645,1263.716047,1208.264229,0,81.44701568,35.04166667,-15.29166667,9319.796132,5837.207471,0,MWI,Africa,Eastern Africa
